t,MV,MVP,MVI,MVD,PV,SP,DV,Man
3.500000000000000000e+01,5.000000000000000000e+01,8.218137863655482533e+01,-2.875085933380071879e+01,-3.430519302754107436e+00,2.860000000000000142e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.600000000000000000e+01,5.000000000000000000e+01,8.206052366797166542e+01,-2.874139313249064642e+01,-3.319130535481019884e+00,2.862999999999999901e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.700000000000000000e+01,5.000000000000000000e+01,8.153681880411126315e+01,-2.794528737366625393e+01,-3.591531430445009221e+00,2.876000000000000156e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.800000000000000000e+01,5.000000000000000000e+01,8.089225897166768675e+01,-2.693318882374900625e+01,-3.959070147918682281e+00,2.892000000000000171e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
3.900000000000000000e+01,5.000000000000000000e+01,8.089225897166768675e+01,-2.719209401689930417e+01,-3.700164954768383474e+00,2.892000000000000171e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.000000000000000000e+01,4.999999999999999289e+01,7.984484924394689642e+01,-2.540774436730633212e+01,-4.437104876640565188e+00,2.917999999999999972e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.100000000000000000e+01,5.000000000000000000e+01,7.956285431725284241e+01,-2.515236219209239721e+01,-4.410492125160446975e+00,2.925000000000000000e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.200000000000000000e+01,5.000000000000000000e+01,7.944199934866966828e+01,-2.520698175925511109e+01,-4.235017589414556305e+00,2.928000000000000114e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.300000000000000000e+01,4.999999999999999289e+01,7.996570421253007055e+01,-2.649709447079547076e+01,-3.468609741734601126e+00,2.914999999999999858e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.400000000000000000e+01,5.000000000000000000e+01,7.827373465236570382e+01,-2.345063378126139497e+01,-4.823100871104309739e+00,2.957000000000000028e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.500000000000000000e+01,5.000000000000000000e+01,7.867658454764293197e+01,-2.454539789498046076e+01,-4.131186652662469427e+00,2.946999999999999886e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.600000000000000000e+01,5.000000000000000000e+01,7.791116974661619565e+01,-2.333478377226470712e+01,-4.576385974351490304e+00,2.966000000000000014e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.700000000000000000e+01,5.000000000000000000e+01,7.722632492464491349e+01,-2.230915470937710054e+01,-4.917170215267812949e+00,2.982999999999999829e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.800000000000000000e+01,5.000000000000000000e+01,7.686376001889539111e+01,-2.192929557766331783e+01,-4.934464441232074172e+00,2.992000000000000171e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
4.900000000000000000e+01,5.000000000000000000e+01,7.658176509220135131e+01,-2.170643845740540812e+01,-4.875326634795943193e+00,2.998999999999999844e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.000000000000000000e+01,5.000000000000000000e+01,7.722632492464491349e+01,-2.327223104174377966e+01,-3.954093882901135615e+00,2.982999999999999829e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.100000000000000000e+01,5.000000000000000000e+01,7.593720525975777491e+01,-2.103687404686120388e+01,-4.900331212896571031e+00,3.014999999999999858e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.200000000000000000e+01,5.000000000000000000e+01,7.581635029117460078e+01,-2.112352686397519008e+01,-4.692823427199411590e+00,3.017999999999999972e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.300000000000000000e+01,5.000000000000000000e+01,7.488979553203697037e+01,-1.963789913823219990e+01,-5.251896393804768692e+00,3.041000000000000014e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.400000000000000000e+01,5.000000000000000000e+01,7.452723062628746220e+01,-1.927992957721779987e+01,-5.247301049069661438e+00,3.050000000000000000e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.500000000000000000e+01,5.000000000000000000e+01,7.424523569959340819e+01,-1.907753054922661917e+01,-5.167705150366789013e+00,3.057000000000000028e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.600000000000000000e+01,5.000000000000000000e+01,7.360067586714984600e+01,-1.816850659666384260e+01,-5.432169270486003398e+00,3.073000000000000043e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.700000000000000000e+01,5.000000000000000000e+01,7.347982089856667187e+01,-1.828993920546635366e+01,-5.189881693100318216e+00,3.076000000000000156e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.800000000000000000e+01,5.000000000000000000e+01,7.307697100328944373e+01,-1.784997864105011445e+01,-5.226992362239330170e+00,3.085999999999999943e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
5.900000000000000000e+01,5.000000000000000000e+01,7.388267079384390001e+01,-1.975051066095853258e+01,-4.132160132885366544e+00,3.066000000000000014e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.000000000000000000e+01,5.000000000000000000e+01,7.178785133840230515e+01,-1.596808791266501615e+01,-5.819763425737288998e+00,3.117999999999999972e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.100000000000000000e+01,5.000000000000000000e+01,7.178785133840230515e+01,-1.634867398907532632e+01,-5.439177349326978828e+00,3.117999999999999972e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.200000000000000000e+01,5.000000000000000000e+01,7.114329150595874296e+01,-1.545740308444570488e+01,-5.685888421513038082e+00,3.133999999999999986e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.300000000000000000e+01,5.000000000000000000e+01,7.049873167351518077e+01,-1.458226596260097097e+01,-5.916465710914210696e+00,3.150000000000000000e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.400000000000000000e+01,5.000000000000000000e+01,7.049873167351518077e+01,-1.496917592893653648e+01,-5.529555744578644294e+00,3.150000000000000000e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.500000000000000000e+01,5.000000000000000000e+01,7.021673674682111255e+01,-1.478523507514484336e+01,-5.431501671676270071e+00,3.157000000000000028e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.600000000000000000e+01,5.000000000000000000e+01,6.985417184107160438e+01,-1.443901088297230828e+01,-5.415160958099295208e+00,3.166000000000000014e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.700000000000000000e+01,5.000000000000000000e+01,6.945132194579437623e+01,-1.401378255856144683e+01,-5.437539387232929400e+00,3.176000000000000156e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.800000000000000000e+01,5.000000000000000000e+01,6.828305724949042599e+01,-1.210924272872001239e+01,-6.173814520770414482e+00,3.204999999999999716e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
6.900000000000000000e+01,5.000000000000000000e+01,6.828305724949042599e+01,-1.251298213753409705e+01,-5.770075111956328939e+00,3.204999999999999716e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.000000000000000000e+01,5.000000000000000000e+01,6.804134731232407773e+01,-1.242270568101617378e+01,-5.618641631307903950e+00,3.210999999999999943e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.100000000000000000e+01,5.000000000000000000e+01,6.687308261602011328e+01,-1.053000911480236823e+01,-6.343073501217745935e+00,3.239999999999999858e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.200000000000000000e+01,4.999999999999999289e+01,6.671194265790921918e+01,-1.063307519626732400e+01,-6.078867461641896064e+00,3.243999999999999773e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.300000000000000000e+01,5.000000000000000000e+01,6.711479255318643311e+01,-1.180996073737397722e+01,-5.304831815812455886e+00,3.234000000000000341e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.400000000000000000e+01,5.000000000000000000e+01,6.687308261602011328e+01,-1.168925948388368496e+01,-5.183823132136428313e+00,3.239999999999999858e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.500000000000000000e+01,5.000000000000000000e+01,6.647023272074287092e+01,-1.124890271711737988e+01,-5.221330003625491045e+00,3.250000000000000000e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.600000000000000000e+01,5.000000000000000000e+01,6.647023272074287092e+01,-1.159035396768458170e+01,-4.879878753058290108e+00,3.250000000000000000e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.700000000000000000e+01,5.000000000000000000e+01,6.518111305585574655e+01,-9.415539095489508625e+00,-5.765573960366237927e+00,3.282000000000000028e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.800000000000000000e+01,5.000000000000000000e+01,6.425455829671813035e+01,-8.000064378815523014e+00,-6.254493917902607336e+00,3.304999999999999716e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.900000000000000000e+01,5.000000000000000000e+01,6.518111305585574655e+01,-1.020159690185066559e+01,-4.979516154005080963e+00,3.282000000000000028e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.000000000000000000e+01,5.000000000000000000e+01,6.437541326530127606e+01,-8.968524148906109161e+00,-5.406889116395166006e+00,3.302000000000000313e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
