t,MV,MVP,MVI,MVD,PV,SP,DV,Man
1.040000000000000000e+02,4.999999999999999289e+01,3.674822171200180065e+01,1.531865737443724740e+01,-2.066879086439048940e+00,4.884000000000000341e+01,5.800000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.050000000000000000e+02,5.000000000000000000e+01,3.674822171200180065e+01,1.512359783638841648e+01,-1.871819548390217802e+00,4.884000000000000341e+01,5.800000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.060000000000000000e+02,5.000000000000000000e+01,3.634704025226381674e+01,1.571144867843373305e+01,-2.058488930697550678e+00,4.893999999999999773e+01,5.800000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.070000000000000000e+02,5.000000000000000000e+01,3.634704025226381674e+01,1.551718095250097207e+01,-1.864221204764789697e+00,4.893999999999999773e+01,5.800000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.080000000000000000e+02,5.000000000000000000e+01,3.634704025226381674e+01,1.534124703870403827e+01,-1.688287290967854792e+00,4.893999999999999773e+01,5.800000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.090000000000000000e+02,5.000000000000000000e+01,3.598597693849959001e+01,1.586996836019311097e+01,-1.855945298692701417e+00,4.903000000000000114e+01,5.800000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.100000000000000000e+02,5.000000000000000000e+01,3.570514991668298421e+01,1.622996676538636152e+01,-1.935116682069346838e+00,4.910000000000000142e+01,5.800000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.110000000000000000e+02,5.000000000000000000e+01,3.546444104084019244e+01,1.650604327046211139e+01,-1.970484311302303837e+00,4.915999999999999659e+01,5.800000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.120000000000000000e+02,5.000000000000000000e+01,3.506325958110218011e+01,1.708458272936871936e+01,-2.147842310470900351e+00,4.925999999999999801e+01,5.800000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.130000000000000000e+02,5.000000000000000000e+01,3.506325958110218011e+01,1.688188237227913646e+01,-1.945141953381316569e+00,4.925999999999999801e+01,5.800000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.140000000000000000e+02,5.000000000000000711e+01,3.506325958110218011e+01,1.669831164801405876e+01,-1.761571229116237758e+00,4.925999999999999801e+01,5.800000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.150000000000000000e+02,5.000000000000000000e+01,3.506325958110218011e+01,1.653206521761278935e+01,-1.595324798714970127e+00,4.925999999999999801e+01,5.800000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.160000000000000000e+02,5.000000000000000000e+01,3.470219626733795337e+01,1.706955977644975064e+01,-1.771756043787704904e+00,4.935000000000000142e+01,5.800000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.170000000000000000e+02,5.000000000000000711e+01,3.442136924552134758e+01,1.743750345395147505e+01,-1.858872699472822188e+00,4.942000000000000171e+01,5.800000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.180000000000000000e+02,5.000000000000000000e+01,3.430101480759993393e+01,1.749142485216832199e+01,-1.792439659768255256e+00,4.945000000000000284e+01,5.800000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.190000000000000000e+02,5.000000000000000000e+01,3.418066036967855581e+01,1.755161579857540488e+01,-1.732276168253962467e+00,4.947999999999999687e+01,5.800000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.200000000000000000e+02,4.999999999999999289e+01,3.389983334786195002e+01,1.792328534777149329e+01,-1.823118695633444197e+00,4.954999999999999716e+01,5.800000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.210000000000000000e+02,5.000000000000000000e+01,3.377947890994054347e+01,1.798058099246364350e+01,-1.760059902404185639e+00,4.957999999999999829e+01,5.800000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.220000000000000000e+02,5.000000000000000000e+01,3.377947890994054347e+01,1.781447719192990320e+01,-1.593956101870445341e+00,4.957999999999999829e+01,5.800000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.230000000000000000e+02,5.000000000000000000e+01,3.353877003409772328e+01,1.812275036763374914e+01,-1.661520401731471530e+00,4.964000000000000057e+01,5.800000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.240000000000000000e+02,5.000000000000000000e+01,3.365912447201912983e+01,1.773659557628975136e+01,-1.395720048308882300e+00,4.960999999999999943e+01,5.800000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.250000000000000000e+02,5.000000000000000000e+01,3.301723413643829730e+01,1.882807891239550457e+01,-1.845313048833801872e+00,4.977000000000000313e+01,5.800000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.260000000000000000e+02,5.000000000000000000e+01,3.273640711462169151e+01,1.918908072497697859e+01,-1.925487839598670314e+00,4.984000000000000341e+01,5.800000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
