t,MV,MVP,MVI,MVD,PV,SP,DV,Man
7.600000000000000000e+01,5.000000000000000000e+01,3.400053116139816467e+01,1.959747905171344939e+01,-3.598010213111614952e+00,4.056000000000000227e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.700000000000000000e+01,4.999999999999999289e+01,3.347682629753778372e+01,2.031338175230810705e+01,-3.790208049845891658e+00,4.068999999999999773e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.800000000000000000e+01,4.999999999999999289e+01,3.347682629753778372e+01,2.000853763297201127e+01,-3.485363930509795427e+00,4.068999999999999773e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
7.900000000000000000e+01,5.000000000000000711e+01,3.335597132895460959e+01,1.996020158586267357e+01,-3.316172914817282269e+00,4.071999999999999886e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.000000000000000000e+01,5.000000000000000000e+01,3.311426139178826844e+01,2.015746311467708551e+01,-3.271724506465354398e+00,4.078000000000000114e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.100000000000000000e+01,5.000000000000000000e+01,3.259055652792788749e+01,2.089960877544343631e+01,-3.490165303371323802e+00,4.090999999999999659e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.200000000000000000e+01,5.000000000000000000e+01,3.218770663265065224e+01,2.139219573045255629e+01,-3.579902363103209417e+00,4.100999999999999801e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.300000000000000000e+01,5.000000000000000000e+01,3.166400176879024286e+01,2.210955483436769242e+01,-3.773556603157933509e+00,4.114000000000000057e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.400000000000000000e+01,5.000000000000000000e+01,3.142229183162389461e+01,2.227002927238466157e+01,-3.692321104008557064e+00,4.120000000000000284e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.500000000000000000e+01,5.000000000000000711e+01,3.114029690492983349e+01,2.251436731394358404e+01,-3.654664218873416193e+00,4.127000000000000313e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.600000000000000000e+01,5.000000000000000000e+01,3.114029690492983349e+01,2.222042490217626209e+01,-3.360721807106097359e+00,4.127000000000000313e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.700000000000000000e+01,5.000000000000000000e+01,3.037488210390310428e+01,2.341939185605192009e+01,-3.794273959955023034e+00,4.146000000000000085e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.800000000000000000e+01,5.000000000000000000e+01,3.025402713531993371e+01,2.334621036387943604e+01,-3.600237499199369751e+00,4.149000000000000199e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
8.900000000000000000e+01,5.000000000000000000e+01,2.997203220862586903e+01,2.359795463355148115e+01,-3.569986842177350628e+00,4.156000000000000227e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.000000000000000000e+01,5.000000000000000000e+01,2.960946730287637862e+01,2.400679170898571613e+01,-3.616259011862096084e+00,4.164999999999999858e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.100000000000000000e+01,4.999999999999999289e+01,2.973032227145955275e+01,2.348394855873875287e+01,-3.214270830198306506e+00,4.161999999999999744e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.200000000000000000e+01,5.000000000000000711e+01,2.908576243901596925e+01,2.446270482944020586e+01,-3.548467268456173773e+00,4.178000000000000114e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.300000000000000000e+01,5.000000000000000000e+01,2.880376751232190813e+01,2.471861294716258683e+01,-3.522380459484495407e+00,4.185000000000000142e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.400000000000000000e+01,5.000000000000000000e+01,2.844120260657241772e+01,2.513127897489071216e+01,-3.572481581463131661e+00,4.193999999999999773e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.500000000000000000e+01,5.000000000000000000e+01,2.803835271129518247e+01,2.561724528191114558e+01,-3.655597993206328944e+00,4.203999999999999915e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.600000000000000000e+01,5.000000000000000000e+01,2.779664277412883422e+01,2.578720705890685139e+01,-3.583849833035684718e+00,4.210000000000000142e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.700000000000000000e+01,5.000000000000000000e+01,2.763550281601794723e+01,2.580827973273169107e+01,-3.443782548749637407e+00,4.214000000000000057e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.800000000000000000e+01,5.000000000000000000e+01,2.739379287885159897e+01,2.599527769660104326e+01,-3.389070575452642231e+00,4.220000000000000284e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
9.900000000000000000e+01,5.000000000000000000e+01,2.715208294168527914e+01,2.618667611107820292e+01,-3.338759052763481172e+00,4.225999999999999801e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.000000000000000000e+02,4.999999999999999289e+01,2.674923304640804389e+01,2.669144057838256501e+01,-3.440673624790609786e+00,4.235999999999999943e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.010000000000000000e+02,5.000000000000000711e+01,2.715208294168527914e+01,2.564141048000780287e+01,-2.793493421693081569e+00,4.225999999999999801e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.020000000000000000e+02,5.000000000000000711e+01,2.634638315113080864e+01,2.696332914854449925e+01,-3.309712299675306557e+00,4.246000000000000085e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.030000000000000000e+02,5.000000000000000000e+01,2.546011338152090886e+01,2.839838841179018303e+01,-3.858501793311092776e+00,4.267999999999999972e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.040000000000000000e+02,5.000000000000000711e+01,2.517811845482684774e+01,2.862936064197018737e+01,-3.807479096797033780e+00,4.275000000000000000e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.050000000000000000e+02,4.999999999999999289e+01,2.493640851766049948e+01,2.878710671453515602e+01,-3.723515232195656388e+00,4.281000000000000227e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.060000000000000000e+02,5.000000000000000000e+01,2.493640851766049948e+01,2.848762665780334302e+01,-3.424035175463842950e+00,4.281000000000000227e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.070000000000000000e+02,4.999999999999999289e+01,2.493640851766049948e+01,2.821223359918680273e+01,-3.148642116847303107e+00,4.281000000000000227e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.080000000000000000e+02,5.000000000000000000e+01,2.400985375852288684e+01,2.973757752083961492e+01,-3.747431279362499978e+00,4.303999999999999915e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.090000000000000000e+02,5.000000000000000000e+01,2.388899878993971271e+01,2.966816355686737339e+01,-3.557162346807086095e+00,4.307000000000000028e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.100000000000000000e+02,5.000000000000000000e+01,2.376814382135653858e+01,2.961405280697179521e+01,-3.382196628328332899e+00,4.310000000000000142e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.110000000000000000e+02,5.000000000000000000e+01,2.364728885277336445e+01,2.957401444298807291e+01,-3.221303295761437813e+00,4.313000000000000256e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.120000000000000000e+02,5.000000000000000000e+01,2.296244403080209651e+01,3.062953497872162956e+01,-3.591979009523727839e+00,4.329999999999999716e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.130000000000000000e+02,5.000000000000000000e+01,2.259987912505257768e+01,3.103660323756357897e+01,-3.636482362616156649e+00,4.339000000000000057e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.140000000000000000e+02,5.000000000000000000e+01,2.247902415646940355e+01,3.097611282722534298e+01,-3.455136983694746533e+00,4.342000000000000171e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.150000000000000000e+02,5.000000000000000000e+01,2.219702922977534243e+01,3.123952744276824589e+01,-3.436556672543587876e+00,4.349000000000000199e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.160000000000000000e+02,4.999999999999999289e+01,2.179417933449810718e+01,3.173642610722406943e+01,-3.530605441722177495e+00,4.359000000000000341e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.170000000000000000e+02,5.000000000000000000e+01,2.143161442874861322e+01,3.214843060465258873e+01,-3.580045033401202836e+00,4.367999999999999972e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.180000000000000000e+02,5.000000000000000000e+01,2.114961950205455210e+01,3.240179894202026389e+01,-3.551418444074812442e+00,4.375000000000000000e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.190000000000000000e+02,5.000000000000000711e+01,2.102876453347137797e+01,3.234815017071449716e+01,-3.376914704185873806e+00,4.378000000000000114e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.200000000000000000e+02,5.000000000000000000e+01,2.078705459630503327e+01,3.254052627449591739e+01,-3.327580870800953328e+00,4.384000000000000341e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.210000000000000000e+02,5.000000000000000000e+01,2.038420470102782645e+01,3.304618979615063523e+01,-3.430394497178458568e+00,4.393999999999999773e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
1.220000000000000000e+02,5.000000000000000000e+01,1.986049983716741707e+01,3.377557372644000822e+01,-3.636073563607424397e+00,4.407000000000000028e+01,4.900000000000000000e+01,5.000000000000000000e+01,1.000000000000000000e+00
